,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
310,Owen : No I don’t,"Owen : because the growth of what you call ‘welfarism’ is to do with, firstly the disappearance of so many skilled middle income jobs; and secondly due to the failure to build social housing","the sense of individual self-reliance, and standing on your own two feet and doing everything to avoid taking money from the state has not been chipped away at by the growth of welfarism","the growth of what Claire calls ‘welfarism’ is to do with, firstly the disappearance of so many skilled middle income jobs; and secondly due to the failure to build social housing",Default Inference,nodeset6278,42950,42956,117306,False,Owen,Owen,Owen
311,Owen : ‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,"Owen : because the growth of what you call ‘welfarism’ is to do with, firstly the disappearance of so many skilled middle income jobs; and secondly due to the failure to build social housing",‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,"the growth of what Claire calls ‘welfarism’ is to do with, firstly the disappearance of so many skilled middle income jobs; and secondly due to the failure to build social housing",Expert Opinion,nodeset6278,42962,42956,117310,False,Owen,Owen,Owen
312,"Owen : The official unemployment figure, again Neil has a point on this, is understating the real crisis",Owen : ‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,"The official unemployment figure, again Neil has a point on this, is understating the real crisis",‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,Default Inference,nodeset6278,42968,42962,117314,False,Owen,Owen,Owen
313,Owen : There are a number of people competing for work,"Owen : because, for example, lots of people are doing part time work",There are a number of people competing for work,lots of people are doing part time work,Example,nodeset6278,42974,42980,117319,False,Owen,Owen,Owen
314,"Owen : because, for example, lots of people are doing part time work",Owen : because they can’t get full time work,lots of people are doing part time work,they can’t get full time work,Default Inference,nodeset6278,42980,42986,117323,False,Owen,Owen,Owen
315,Owen : That’s the difference,Owen : that’s a crucial difference,That’s the difference,that’s a crucial difference,Default Rephrase,nodeset6278,42929,42935,117329,False,Owen,Owen,Owen
316,"Owen : but the point about a welfare state is it was set up as a safety net, during a time of near full employment",Owen : and the idea behind it was that it would be for periods of sporadic unemployment,"the point about a welfare state is it was set up as a safety net, during a time of near full employment",the idea behind it was that it would be for periods of sporadic unemployment,Default Inference,nodeset6278,42923,42938,117332,False,Owen,Owen,Owen
317,Owen : ‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,Owen : There are a number of people competing for work,‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,There are a number of people competing for work,Default Inference,nodeset6278,42962,42974,117335,False,Owen,Owen,Owen
318,"Owen : The reason that the number of people on benefits has soared, is simply because the jobs that once existed disappeared",Owen : ‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,"The reason that the number of people on benefits has soared, is simply because the jobs that once existed disappeared",‘The Daily Telegraph’ pointed out there are 23 people chasing every job in this country,Default Inference,nodeset6278,42992,42962,117337,False,Owen,Owen,Owen
319,Iain Duncan Smith : Why don’t they just get on the bus to Cardiff?,"Owen : I’m near Merthyr Tydfil, in Wales, which has one of the highest unemployment rates in the country",they should just get on the bus to Cardiff,"Merthyr Tydfil, in Wales has one of the highest unemployment rates in the country",Default Inference,nodeset6279,43014,43011,117343,False,Iain Duncan Smith,Owen,Iain Duncan Smith
320,"Claire : do you think that the old idea of welfarism as a safety net, has not changed at all?","Claire : Even though we’ve seen millions of people claiming incapacity benefit, being dependent on benefits. Are you seriously telling me that young people do not have a sense of entitlement from the state, rather than a sense of self-reliance?","the old idea of welfarism as a safety net, has changed","we’ve seen millions of people claiming incapacity benefit, being dependent on benefits, young people have a sense of entitlement from the state, rather than a sense of self-reliance",Default Inference,nodeset6279,43044,43047,117355,False,Claire,Claire,Claire
321,"Claire : Even though we’ve seen millions of people claiming incapacity benefit, being dependent on benefits. Are you seriously telling me that young people do not have a sense of entitlement from the state, rather than a sense of self-reliance?",Owen : 	No they don’t,"we’ve seen millions of people claiming incapacity benefit, being dependent on benefits, young people have a sense of entitlement from the state, rather than a sense of self-reliance",they don't have a sense of entitlement from the state rather than a sense of self-reliance,Default Conflict,nodeset6279,43047,43053,117359,False,Claire,Owen,Owen
322,Claire : youth unemployment is a blight on our nation,"Owen : Over a million people, young people, without work, it has a scarring impact",youth unemployment is a blight on our nation,"Over a million people, young people, without work, it has a scarring impact",Default Inference,nodeset6279,43059,43067,117367,False,Claire,Owen,Owen
323,"Owen : Over a million people, young people, without work, it has a scarring impact",Owen : They’re far more likely as a result to be unemployed in later life,"Over a million people, young people, without work, it has a scarring impact",They’re far more likely as a result to be unemployed in later life,Default Inference,nodeset6279,43067,43073,117371,False,Owen,Owen,Owen
324,Iain Duncan Smith : Why don’t they just get on the bus to Cardiff?,"Owen : But in actual fact, it was revealed, that for every nine jobseekers in Cardiff there was only one vacancy",they should just get on the bus to Cardiff,"it was revealed, that for every nine jobseekers in Cardiff there was only one vacancy",Default Conflict,nodeset6279,43014,43022,117377,True,Iain Duncan Smith,Owen,Owen
325,Iain Duncan Smith : Why don’t they just get on the bus to Cardiff?,Owen : You can’t just tell people to pull up their bootstraps when there aren’t the jobs available,they should just get on the bus to Cardiff,You can’t just tell people to pull up their bootstraps when there aren’t the jobs available,Default Conflict,nodeset6279,43014,43028,117377,True,Iain Duncan Smith,Owen,Owen
326,"Owen : What on earth do you expect people to do in a place like Merthyr Tydfil, Claire?","Owen : Should they resort to petty crime, for example, rather than take benefits?",people should do xxx in a place like Merthyr Tydfil,"they shouldn't resort to petty crime, rather than take benefits",Default Rephrase,nodeset6279,43031,117349,117380,False,Owen,Owen,Owen
327,"Owen : What on earth do you expect people to do in a place like Merthyr Tydfil, Claire?",Owen :  What should they do in order to look after their children?,people should do xxx in a place like Merthyr Tydfil,they should do xxx in order to look after their children,Default Rephrase,nodeset6279,43031,43041,117383,False,Owen,Owen,Owen
328,"Owen : Royal Mail ran a scheme at Christmas, applying for seasonal work",Claire : youth unemployment is a blight on our nation,"Royal Mail ran a scheme at Christmas, applying for seasonal work",youth unemployment is a blight on our nation,Default Inference,nodeset6279,43079,43059,117386,False,Owen,Claire,Owen
329,"Owen : and they were overwhelmed with tens of thousands of young people, desperate for work",Owen : 	No they don’t,"they were overwhelmed with tens of thousands of young people, desperate for work",they don't have a sense of entitlement from the state rather than a sense of self-reliance,Default Inference,nodeset6279,117393,43053,117398,False,Owen,Owen,Owen
330,"Claire : Even though we’ve seen millions of people claiming incapacity benefit, being dependent on benefits. Are you seriously telling me that young people do not have a sense of entitlement from the state, rather than a sense of self-reliance?","Owen : You’ve no evidence for your assertions, Claire","we’ve seen millions of people claiming incapacity benefit, being dependent on benefits, young people have a sense of entitlement from the state, rather than a sense of self-reliance",Claire's no evidence for Claire's assertions,Default Conflict,nodeset6279,43047,43088,117402,False,Claire,Owen,Owen
331,"Anne  : Do you accept that there are incentives inherent in housing benefit, particularly when its begun at an early age?","Anne  : Because it leads to a dependency which may in itself just not be a good way to live, or not be a good thing to pass on to your children.","there are incentives inherent in housing benefit, particularly when its begun at an early age","it leads to a dependency which may in itself just not be a good way to live, or not be a good thing to pass on to your children.",Default Inference,nodeset6280,43097,43100,117407,False,Anne,Anne,Anne
332,Anne  : I was just trying to find out whether you thought that in itself this is undesirable,Owen : This is often a working benefit,in itself this is undesirable,This is often a working benefit,Default Conflict,nodeset6280,43116,43120,117416,False,Anne,Owen,Owen
333,"Owen : So, for example, last year 93% of new claimants were in a household in which somebody worked",Owen : The reason we have so many people claiming housing benefit is because there isn’t the social housing,last year 93% of new claimants were in a household in which somebody worked,The reason we have so many people claiming housing benefit is because there isn’t the social housing,Default Inference,nodeset6280,43126,43132,117422,False,Owen,Owen,Owen
334,Anne  : in itself do you think that there is a danger there?,Owen : I mean we spend about £20 billion as a nation on housing benefit,in itself there is / is not a danger there,we spend about £20 billion as a nation on housing benefit,Default Rephrase,nodeset6280,117409,43112,117427,False,Anne,Owen,Owen
335,Anne  : in itself do you think that there is a danger there?,Anne  : I was just trying to find out whether you thought that in itself this is undesirable,in itself there is / is not a danger there,in itself this is undesirable,Default Rephrase,nodeset6280,117409,43116,117430,False,Anne,Anne,Anne
336,"Owen : So, for example, last year 93% of new claimants were in a household in which somebody worked",Owen : This is often a working benefit,last year 93% of new claimants were in a household in which somebody worked,This is often a working benefit,Default Inference,nodeset6280,43126,43120,117432,False,Owen,Owen,Owen
337,Owen : There’s 5 million people languishing on social housing waiting lists,Owen : The reason we have so many people claiming housing benefit is because there isn’t the social housing,There’s 5 million people languishing on social housing waiting lists,The reason we have so many people claiming housing benefit is because there isn’t the social housing,Default Inference,nodeset6280,43138,43132,117434,False,Owen,Owen,Owen
338,"Anne : Do accept that housing benefit, particularly when paid out very young to so many young people, has a debilitating-",Owen : 	No,"housing benefit, particularly when paid out very young to so many young people, has a debilitating-",Housing benefit has not a debilitating ?effect,Default Conflict,nodeset6281,43144,43147,117439,False,Anne,Owen,Owen
339,Anne : You just seem to be finding every which way not to answer my very sensible question,Anne : I have answered your question,Owen seems to be finding every which way not to answer Anne's very sensible question,Owen has answered Anne's question,Default Conflict,nodeset6281,43166,43170,117448,False,Anne,Anne,Anne
340,Owen : You’ve completely misunderstood the point of housing benefit,Owen : but you’ve misunderstood the nature of housing benefit,Anne's completely misunderstood the point of housing benefit,Anne's misunderstood the nature of housing benefit,Default Rephrase,nodeset6281,43153,43176,117452,False,Owen,Owen,Owen
341,Anne : I have answered your question,Anne : 	No you haven’t,Owen has answered Anne's question,Owen hasn't answered Anne's question,Default Conflict,nodeset6281,43170,43182,117456,False,Anne,Anne,Anne
342,Anne : 	No you haven’t,"Anne :  I do think that your problem is that you will not say whether you find it inherently undesirable or not, or that it leads to a situation which is very bad because it traps people",Owen hasn't answered Anne's question,"Owen's problem is that Owen will not say whether Owen finds it inherently undesirable or not, or that it leads to a situation which is very bad because it traps people",Default Inference,nodeset6281,43182,43191,117461,False,Anne,Anne,Anne
343,Owen : but you’ve misunderstood the nature of housing benefit,"Anne : Well, silly me, it must be the day job",Anne's misunderstood the nature of housing benefit,it must be the day job,Default Inference,nodeset6281,43176,43188,117464,False,Owen,Anne,Anne
344,Anne : do you not think that it is a problem?,"Anne : Do accept that housing benefit, particularly when paid out very young to so many young people, has a debilitating-",that it is a problem,"housing benefit, particularly when paid out very young to so many young people, has a debilitating-",Default Rephrase,nodeset6281,43203,43144,117469,False,Anne,Anne,Anne
345,Anne : do you not think that it is a problem?,"Owen : At this current time, the current context without social housing, with 5 million people on social housing waiting lists, people - of course they should claim housing benefit, if they are unable to pay what are extortionate rents. Particularly in places like London",that it is a problem,"At this current time, the current context without social housing, with 5 million people on social housing waiting lists, people - of course they should claim housing benefit, if they are unable to pay what are extortionate rents. Particularly in places like London",Default Conflict,nodeset6281,43203,43209,117473,False,Anne,Owen,Owen
346,"Owen : At this current time, the current context without social housing, with 5 million people on social housing waiting lists, people - of course they should claim housing benefit, if they are unable to pay what are extortionate rents. Particularly in places like London",Owen : that’s not their fault,"At this current time, the current context without social housing, with 5 million people on social housing waiting lists, people - of course they should claim housing benefit, if they are unable to pay what are extortionate rents. Particularly in places like London",that’s not their fault,Default Inference,nodeset6281,43209,43215,117477,False,Owen,Owen,Owen
347,Owen : 	No,Owen : It doesn’t go to the tenant,Housing benefit has not a debilitating ?effect,It doesn’t go to the tenant,Default Inference,nodeset6281,43147,43157,117480,True,Owen,Owen,Owen
348,Owen : 	No,Owen : it goes to the landlords who are charging extortionate rents,Housing benefit has not a debilitating ?effect,it goes to the landlords who are charging extortionate rents,Default Inference,nodeset6281,43147,43163,117480,True,Owen,Owen,Owen
349,Owen : You’ve completely misunderstood the point of housing benefit,Anne : You just seem to be finding every which way not to answer my very sensible question,Anne's completely misunderstood the point of housing benefit,Owen seems to be finding every which way not to answer Anne's very sensible question,Default Conflict,nodeset6281,43153,43166,117484,False,Owen,Anne,Anne
350,"Anne :  I do think that your problem is that you will not say whether you find it inherently undesirable or not, or that it leads to a situation which is very bad because it traps people",Anne : You are the champion of the working class,"Owen's problem is that Owen will not say whether Owen finds it inherently undesirable or not, or that it leads to a situation which is very bad because it traps people",Owen is the champion of the working class,Default Inference,nodeset6281,43191,43200,117487,False,Anne,Anne,Anne
351,"Anne : And you don’t see anything distorting, and of course I do not mean for all claimants by any means, but you don’t see anything distorting?",Anne : Because there is such a lot of evidence that it does have a distorting effect,there is something distorting,there is such a lot of evidence that it does have a distorting effect,Default Inference,nodeset6282,43221,43224,117492,True,Anne,Anne,Anne
352,"Anne : And you don’t see anything distorting, and of course I do not mean for all claimants by any means, but you don’t see anything distorting?",Anne : and also that it particularly does so for children,there is something distorting,it particularly does so for children,Default Inference,nodeset6282,43221,43230,117492,True,Anne,Anne,Anne
353,"Anne : And you don’t see anything distorting, and of course I do not mean for all claimants by any means, but you don’t see anything distorting?",Owen : What distorting effect?,there is something distorting,there is no distorting effect,Default Conflict,nodeset6282,43221,43233,117497,False,Anne,Owen,Owen
354,"Anne : And you don’t see anything distorting, and of course I do not mean for all claimants by any means, but you don’t see anything distorting?","Anne : A distorting effect then on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job. Do you not accept any of that?",there is something distorting,"there is a distorting effect on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job",Default Inference,nodeset6282,43221,43239,117501,False,Anne,Anne,Anne
355,"Anne : A distorting effect then on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job. Do you not accept any of that?",Owen : This again comes down to your misunderstanding of how housing benefit works,"there is a distorting effect on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job",Anne misunderstands how housing benefit works,Default Conflict,nodeset6282,43239,43245,117505,True,Anne,Owen,Owen
356,"Owen : Now, I want to take housing benefit down","Owen : and instead of wasting it lining the pockets of landlords it could be used to build housing which would stimulate the economy, create jobs, bring down the welfare bill, and bring down the social housing waiting lis",Owen wants to take housing benefit down,"instead of wasting it lining the pockets of landlords it could be used to build housing which would stimulate the economy, create jobs, bring down the welfare bill, and bring down the social housing waiting lis",Default Inference,nodeset6282,43307,43313,117515,False,Owen,Owen,Owen
357,"Anne : A distorting effect then on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job. Do you not accept any of that?","Owen : because as I pointed out, over nine out of ten new claimants are in a working household","there is a distorting effect on whether you’re prepared to go into training, whether you will go back in to the labour market; on what terms you’re prepared to take a job",over nine out of ten new claimants are in a working household,Default Conflict,nodeset6282,43239,43251,117505,True,Anne,Owen,Owen
358,Owen : This again comes down to your misunderstanding of how housing benefit works,Owen : The problem isn’t lack of employment,Anne misunderstands how housing benefit works,The problem isn’t lack of employment,Default Inference,nodeset6282,43245,43257,117518,False,Owen,Owen,Owen
359,Owen : The problem isn’t lack of employment,Owen : the problem is they are often in low paid work,The problem isn’t lack of employment,the problem is they are often in low paid work,Default Inference,nodeset6282,43257,43260,117522,True,Owen,Owen,Owen
360,Owen : The problem isn’t lack of employment,Owen : 5 million people on the social housing waiting list,The problem isn’t lack of employment,there are 5 million people on the social housing waiting list,Default Inference,nodeset6282,43257,43266,117522,True,Owen,Owen,Owen
361,Owen : the problem is they are often in low paid work,"Owen : when rents are soaring, they can’t afford to pay their rent.",the problem is they are often in low paid work,"when rents are soaring, they can’t afford to pay their rent.",Default Inference,nodeset6282,43260,43269,117525,False,Owen,Owen,Owen
362,Owen : But you can’t blame the people who are rationally taking housing benefit when they can’t afford to pay their rent,"Owen : when rents are soaring, they can’t afford to pay their rent.",you can’t blame the people who are rationally taking housing benefit when they can’t afford to pay their rent,"when rents are soaring, they can’t afford to pay their rent.",Default Inference,nodeset6282,43319,43269,117529,False,Owen,Owen,Owen
363,Claire : our first witness made this very clear – he wasn’t blaming individuals,Claire : he was blaming the system,James made this very clear – James wasn’t blaming individuals,James was blaming the system,Default Inference,nodeset6283,43511,43514,117536,False,Claire,Claire,Claire
364,Claire : he was blaming the system,"Claire : But the system, if it has an impact, has an impact",James was blaming the system,"the system, if it has an impact, has an impact",Default Inference,nodeset6283,43514,43520,117540,False,Claire,Claire,Claire
365,"Kenan : it is the equivalent of calling people feckless and lazy to say that a lot of young people today have become so dependent in a passive way on somebody else sorting things out for them, that they do say “Why should I take that job? I don’t want to get up that early.”","Claire : I don’t think it is the equivalent of calling people feckless and lazy to say that a lot of young people today I’m afraid, have become as it were, so dependent in a passive way on somebody else sorting things out for them, that they do say “Why should I take that job? I don’t want to get up that early.”","it is the equivalent of calling people feckless and lazy to say that a lot of young people today have become so dependent in a passive way on somebody else sorting things out for them, that they do say “Why should I take that job? I don’t want to get up that early.”",it is not the equivalent of calling people feckless and lazy to say that a lot of young people have become so dependent that they say `Why should I take that job? I don't want to get up that early.'',Default Conflict,nodeset6283,43526,43534,117546,False,Kenan,Claire,Claire
366,"Claire : I think if we can’t be honest about what’s happening, and the sapping of morale – and we only saw riots last year with young people saying “Why shouldn’t I have this? Why shouldn’t I have that?”",Claire : That is the real lived experience of ordinary working class people,we only saw riots last year with young people saying “Why shouldn’t I have this? Why shouldn’t I have that?”,That is the real lived experience of ordinary working class people,Default Inference,nodeset6283,43543,117552,117557,False,Claire,Claire,Claire
367,Claire : and you’re covering it up,"Kenan : it is the equivalent of calling people feckless and lazy to say that a lot of young people today have become so dependent in a passive way on somebody else sorting things out for them, that they do say “Why should I take that job? I don’t want to get up that early.”",Kenan’s covering it up,"it is the equivalent of calling people feckless and lazy to say that a lot of young people today have become so dependent in a passive way on somebody else sorting things out for them, that they do say “Why should I take that job? I don’t want to get up that early.”",Default Inference,nodeset6283,117559,43528,117564,False,Claire,Kenan,Kenan
368,"Michael : Where do you see the morality of somebody saying “I don’t want to move away from being dependent on other people for just any job; only a decent job with a very good wage, or an interesting job.”","Michael : Is that a particularly moral position to take, do you think?","it is not moral when somebody is saying “I don’t want to move away from being dependent on other people for just any job; only a decent job with a very good wage, or an interesting job.”",that is not a particularly moral position to take,Default Rephrase,nodeset6284,43552,43555,117569,False,Michael,Michael,Michael
369,"Claire :  It’s also not the case that the idea of independence from the State, and character building is confined to the English public school system",Claire : this actually has a fine tradition elsewhere,"It’s also not the case that the idea of independence from the State, and character building is confined to the English public school system",this actually has a fine tradition elsewhere,Default Inference,nodeset6284,43623,43629,117585,False,Claire,Claire,Claire
370,"Michael : Is that a particularly moral position to take, do you think?",Kenan : 	No,that is not a particularly moral position to take,that is a moral position to take,Default Conflict,nodeset6284,43555,117587,117592,False,Michael,Kenan,Michael
371,Kenan : 	No,"Kenan :  I think the idea that people should take any job at any wages, any conditions is an immoral position to take",that is a moral position to take,"the idea that people should take any job at any wages, any conditions is an immoral position to take",Default Inference,nodeset6284,117587,43564,117595,False,Kenan,Kenan,Kenan
372,"Kenan :  I think the idea that people should take any job at any wages, any conditions is an immoral position to take",Anne : we are living in a country with a minimum wage,"the idea that people should take any job at any wages, any conditions is an immoral position to take",we are living in a country with a minimum wage,Default Conflict,nodeset6284,43564,43570,117597,False,Kenan,Anne,Anne
373,"Kenan :  I think the idea that people should take any job at any wages, any conditions is an immoral position to take",Kenan : And the point is that people on minimum wage usually have benefits; are usually forced to take on benefits,"the idea that people should take any job at any wages, any conditions is an immoral position to take",people on minimum wage usually have benefits; are usually forced to take on benefits,Default Inference,nodeset6284,43564,43578,117600,False,Kenan,Kenan,Kenan
374,Kenan : And the point is that people on minimum wage usually have benefits; are usually forced to take on benefits,Anne : So the State is already helping them,people on minimum wage usually have benefits; are usually forced to take on benefits,the State is already helping them,Default Inference,nodeset6284,43578,43584,117602,False,Kenan,Anne,Anne
375,Anne : So the State is already helping them,Kenan : Well the State is subsidising employers who refuse to pay people decent wages,the State is already helping them,the State is subsidising employers who refuse to pay people decent wages,Default Conflict,nodeset6284,43584,43590,117605,False,Anne,Kenan,Kenan
376,Kenan : it builds your character,Kenan : That’s the English public school version of morality,it builds your character,That’s the English public school version of morality,Default Inference,nodeset6284,117617,117612,117622,False,Kenan,Kenan,Kenan
377,Anne : and also you cannot just do little policy bits to get yourself off the argument,Anne : many people are working who get it,Kenyan cannot just do little policy bits to get Kenan off the argument,many people are working who get it,Default Inference,nodeset6284,43608,117629,117635,True,Anne,Anne,Anne
378,Anne : and also you cannot just do little policy bits to get yourself off the argument,Anne : here’s a disincentive for the other person in their household to go to work,Kenyan cannot just do little policy bits to get Kenan off the argument,here’s a disincentive for the other person in their household to go to work,Default Inference,nodeset6284,43608,117636,117635,True,Anne,Anne,Anne
379,Kenan : That’s the English public school version of morality,"Claire :  It’s also not the case that the idea of independence from the State, and character building is confined to the English public school system",That’s the English public school version of morality,"It’s also not the case that the idea of independence from the State, and character building is confined to the English public school system",Default Conflict,nodeset6284,117612,43623,117642,False,Kenan,Claire,Claire
