,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
253,Melanie Phillips : What this shows to me is that there is a double standard with regard to drugs,Melanie Phillips : It’s inconsistent,What this shows to Melanie Phillips is that there is a double standard with regard to drugs,It’s inconsistent,Default Inference,nodeset15932,435702,435709,435711,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
254,"Kehinde Andrews : I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system",Kehinde Andrews : particularly those teachers who’d been kicked out for cocaine possession,"I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system",particularly those teachers who’d been kicked out for cocaine possession,Default Inference,nodeset15932,435729,435734,435736,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
255,Kehinde Andrews : particularly those teachers who’d been kicked out for cocaine possession,Kehinde Andrews : part of that is we defend people that we support,particularly those teachers who’d been kicked out for cocaine possession,part of that is we defend people that we support,Default Inference,nodeset15932,435734,435741,435743,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
256,"Giles Fraser : we talked to the psychotherapist and he said, look we’re all bloody hypocrites",Giles Fraser : All of us are,"we talked to the psychotherapist and he said, look we’re all bloody hypocrites",All of us are hypocrites,Default Rephrase,nodeset15932,435801,435805,435807,False,Giles Fraser,Giles Fraser,Giles Fraser
257,Giles Fraser : so how come it’s this thing that’s now…Paul Staines is the great gotcha in our media culture,Giles Fraser : we probably haven’t got anything else,it’s this thing that’s now…Paul Staines is the great gotcha in our media culture because xxx,we probably haven’t got anything else,Default Rephrase,nodeset15932,435813,435817,435819,False,Giles Fraser,Giles Fraser,Giles Fraser
258,Tim Stanley : That’s part of where Donald Trump comes in,Tim Stanley : Everything leads back to Donald Trump inevitably,That’s part of where Donald Trump comes in,Everything leads back to Donald Trump inevitably,Default Inference,nodeset15932,435857,435861,435863,False,Tim Stanley,Tim Stanley,Tim Stanley
259,"Tim Stanley : in an odd way, he…his…he is not hypocritical in as much as you know what he’s guilty of and he smirks and he admits to it",Tim Stanley : in a weird way his lack of character is a good thing because it suggests transparency,"in an odd way, he…his…he is not hypocritical in as much as you know what he’s guilty of and he smirks and he admits to it",in a weird way his lack of character is a good thing because it suggests transparency,Default Inference,nodeset15932,435886,435882,435888,False,Tim Stanley,Tim Stanley,Tim Stanley
260,Tim Stanley : he is a legitimate weapon,"Tim Stanley : in an odd way, he…his…he is not hypocritical in as much as you know what he’s guilty of and he smirks and he admits to it",he is a legitimate weapon,"in an odd way, he…his…he is not hypocritical in as much as you know what he’s guilty of and he smirks and he admits to it",Default Inference,nodeset15932,435893,435886,435895,False,Tim Stanley,Tim Stanley,Tim Stanley
261,Tim Stanley : he is a legitimate weapon,"Tim Stanley : he’s their guy, he’s their hypocrite",he is a legitimate weapon,"he’s their guy, he’s their hypocrite",Default Inference,nodeset15932,435893,435900,435902,False,Tim Stanley,Tim Stanley,Tim Stanley
262,Tim Stanley : I disagree with your interpretation,Tim Stanley : I did think she was saying that,Tim Stanley disagrees with Michael Buerk's interpretation,Tim Stanley did think she was saying that,Default Inference,nodeset15932,435630,435634,435908,False,Tim Stanley,Tim Stanley,Tim Stanley
263,"Melanie Phillips : quite obviously, you know, there is no such things as a saint","Melanie Phillips : in a way that’s a, kind of, straw person","quite obviously, you know, there is no such things as a saint","in a way that’s a, kind of, straw person",Default Inference,nodeset15932,435668,435672,435917,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
264,"Michael Buerk : how is that set against…you know, in this equation from your point of view","Kehinde Andrews : I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system","that is set against by xxx …you know, in this equation from your point of view","I’m pretty sure that if you talked to any teacher, they would not say that he had achieved wonderful reforms of the education system",Default Rephrase,nodeset15932,435724,435729,435923,False,Michael Buerk,Kehinde Andrews,Kehinde Andrews
265,Melanie Phillips : It’s a trivialisation,"Giles Fraser : No, no",It’s a trivialisation,"No, no",Default Conflict,nodeset15933,435995,436000,436003,False,Melanie Phillips,Giles Fraser,Giles Fraser
266,"Giles Fraser : No, no",Giles Fraser : There’s getting a right sense of proportion here,"No, no",There’s getting a right sense of proportion here,Default Inference,nodeset15933,436000,436007,436010,False,Giles Fraser,Giles Fraser,Giles Fraser
267,Giles Fraser : There’s getting a right sense of proportion here,Giles Fraser : There is getting the right sense of proportion about what’s gone on here,There’s getting a right sense of proportion here,There is getting the right sense of proportion about what’s gone on here,Default Rephrase,nodeset15933,436007,436014,436017,False,Giles Fraser,Giles Fraser,Giles Fraser
268,Melanie Phillips : That’s grotesque,"Giles Fraser : Terrifying, I agree",That’s grotesque,"Terrifying, I agree",Default Inference,nodeset15933,436026,436031,436033,False,Melanie Phillips,Giles Fraser,Giles Fraser
269,Melanie Phillips : That’s grotesque,Melanie Phillips : It’s grotesque,That’s grotesque,It’s grotesque,Default Rephrase,nodeset15933,436026,436039,436040,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
270,Melanie Phillips : That’s grotesque,Giles Fraser : I agree,That’s grotesque,It’s grotesque,Default Rephrase,nodeset15933,436026,436039,436040,False,Melanie Phillips,Giles Fraser,Giles Fraser
271,Melanie Phillips : That’s grotesque,Giles Fraser : I agree with that,That’s grotesque,It’s grotesque,Default Rephrase,nodeset15933,436026,436039,436040,False,Melanie Phillips,Giles Fraser,Giles Fraser
272,Melanie Phillips : Well I do have a sense of proportion,Melanie Phillips : It’s wrong,Well Melanie Phillips does have a sense of proportion,It’s wrong,Default Inference,nodeset15933,436058,436063,436066,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
273,Melanie Phillips : Well I do have a sense of proportion,Melanie Phillips : It’s bad,Well Melanie Phillips does have a sense of proportion,It’s bad,Default Inference,nodeset15933,436058,436070,436073,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
274,Melanie Phillips : Well I do have a sense of proportion,Melanie Phillips : It shouldn’t have happened,Well Melanie Phillips does have a sense of proportion,It shouldn’t have happened,Default Inference,nodeset15933,436058,436077,436079,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
275,"Melanie Phillips : this is the point, it’s like whether or not drugs are good or bad or possession should be illegalised","Melanie Phillips : What I was trying to get to with the final guest was that if you sign up to a particular moral code, you should be judged by that code","this is the point, it’s like whether or not drugs are good or bad or possession should be illegalised","What Melanie Phillips was trying to get to with the final guest was that if you sign up to a particular moral code, you should be judged by that code",Default Inference,nodeset15933,436109,436113,436116,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
276,Giles Fraser : you’re wrong about Christianity there,Giles Fraser : I don’t think Christianity is a ruled based religion,you’re wrong about Christianity there,Giles Fraser doesn’t think Christianity is a ruled based religion,Default Inference,nodeset15933,436130,436135,436137,False,Giles Fraser,Giles Fraser,Giles Fraser
277,Giles Fraser : I don’t think Christianity is a ruled based religion,Giles Fraser : it’s actually much more structured around sorry and forgiveness and about grace,Giles Fraser doesn’t think Christianity is a ruled based religion,it’s actually much more structured around sorry and forgiveness and about grace,Default Inference,nodeset15933,436135,436147,436149,False,Giles Fraser,Giles Fraser,Giles Fraser
278,"Michael Buerk : you’re not perfect, you’re a sinner","Giles Fraser : no, we’re all broken","you’re not perfect, you’re a sinner","no, we’re all broken",Default Conflict,nodeset15933,436154,436159,436162,False,Michael Buerk,Giles Fraser,Giles Fraser
279,"Giles Fraser : no, we’re all broken","Giles Fraser : as Tim rightly said to start with, we’re all broken and…when we’re in need of grace","no, we’re all broken","as Tim rightly said to start with, we’re all broken and…when we’re in need of grace",Default Inference,nodeset15933,436159,436166,436169,False,Giles Fraser,Giles Fraser,Giles Fraser
280,Melanie Phillips : That’s not a small infraction,"Melanie Phillips : We’re talking about taking cocaine and the harm that that does, not just to the individual user, but to everyone who comes in to contact with that person and the chain of production and so on",That’s not a small infraction,"We’re talking about taking cocaine and the harm that that does, not just to the individual user, but to everyone who comes in to contact with that person and the chain of production and so on",Default Inference,nodeset15933,435978,435973,436187,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
281,Giles Fraser : Yeah,"Melanie Phillips : We’re talking about taking cocaine and the harm that that does, not just to the individual user, but to everyone who comes in to contact with that person and the chain of production and so on",That’s not a small infraction,"We’re talking about taking cocaine and the harm that that does, not just to the individual user, but to everyone who comes in to contact with that person and the chain of production and so on",Default Inference,nodeset15933,435978,435973,436187,False,Giles Fraser,Melanie Phillips,Giles Fraser
