,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker,Text,same_speakers,different_speakers,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words
278,278,278,288,I’d like people not to have to pay their debts,Where’s the morality in that?,people should not have to pay their debts,there's no morality in that,CA,nodeset6223,115303,115309,115313,False,ND,MB,MB,"Where’s the morality in that?,I’d like people not to have to pay their debts",False,True,"['where', '’', 'the', 'morality', 'in', 'that', 'I', '’', 'd', 'like', 'people', 'not', 'to', 'have', 'to', 'pay', 'their', 'debt']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,279,279,289,Where’s the morality in that?,But I think what we say is that this isn’t simply a matter of individual morality,there's no morality in that,what the Jubilee Debt Campaign says is that this isn’t simply a matter of individual morality,MA,nodeset6223,115309,115299,115319,False,MB,ND,MB,"But I think what we say is that this isn’t simply a matter of individual morality,Where’s the morality in that?",False,True,"['but', 'I', 'think', 'what', 'we', 'say', 'be', 'that', 'this', 'be', 'not', 'simply', 'a', 'matter', 'of', 'individual', 'morality', 'where', '’', 'the', 'morality', 'in', 'that']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,280,280,290,But I think what we say is that this isn’t simply a matter of individual morality,"Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society",what the Jubilee Debt Campaign says is that this isn’t simply a matter of individual morality,"Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society",RA,nodeset6223,115299,32471,115322,False,ND,ND,ND,"Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society,But I think what we say is that this isn’t simply a matter of individual morality",True,False,"['debt', 'be', 'use', 'time', 'and', 'again', 'as', 'a', 'set', 'of', 'economic', 'decision', 'and', 'political', 'decision', 'to', 'achieve', 'certain', 'thing', 'in', 'society', 'but', 'I', 'think', 'what', 'we', 'say', 'be', 'that', 'this', 'be', 'not', 'simply', 'a', 'matter', 'of', 'individual', 'morality']",38,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,281,281,291,"And very often what high levels of debt can mean, and especially when the debt is on very unjust terms, is a massive redistribution of wealth in society, from the poorest to the richest.","Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society","very often what high levels of debt can mean, and especially when the debt is on very unjust terms, is a massive redistribution of wealth in society, from the poorest to the richest.","Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society",RA,nodeset6223,31321,32471,115325,False,ND,ND,ND,"Debt is used time and again as a set of economic decisions, and political decisions, to achieve certain things in society,And very often what high levels of debt can mean, and especially when the debt is on very unjust terms, is a massive redistribution of wealth in society, from the poorest to the richest.",True,False,"['debt', 'be', 'use', 'time', 'and', 'again', 'as', 'a', 'set', 'of', 'economic', 'decision', 'and', 'political', 'decision', 'to', 'achieve', 'certain', 'thing', 'in', 'society', 'and', 'very', 'often', 'what', 'high', 'level', 'of', 'debt', 'can', 'mean', 'and', 'especially', 'when', 'the', 'debt', 'be', 'on', 'very', 'unjust', 'term', 'be', 'a', 'massive', 'redistribution', 'of', 'wealth', 'in', 'society', 'from', 'the', 'poor', 'to', 'the', 'rich']",55,,,,unjust,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
282,282,282,292,And so we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism,"And if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to",we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism,"if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to",RA,nodeset6224,32181,32178,115330,False,MT,MT,MT,"And if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to,And so we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism",True,False,"['and', 'if', 'the', 'good', 'way', 'of', 'make', 'money', 'be', 'to', 'encourage', 'people', 'to', 'take', 'out', 'debt', 'that', 'they', 'can', 'not', 'afford', 'the', 'good', 'way', 'to', 'make', 'money', 'be', 'to', 'encourage', 'people', 'to', 'take', 'out', 'mortgage', 'they', 'can', 'not', 'afford', 'then', 'that', 'be', 'what', 'capitalism', 'have', 'revert', 'to', 'and', 'so', 'we', 'have', 'a', 'system', 'dominate', 'not', 'by', 'productive', 'capitalism', 'but', 'by', 'finance', 'capitalism', 'and', 'consumer', 'capitalism']",65,,,,,,,dominate,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
283,283,283,293,but money’s got to find somewhere,It can’t just sit there,money’s got to find somewhere,It can’t just sit there,RA,nodeset6224,32199,32205,115336,True,CL,CL,CL,"It can’t just sit there,but money’s got to find somewhere",True,False,"['it', 'can', 'not', 'just', 'sit', 'there', 'but', 'money', '’', 's', 'get', 'to', 'find', 'somewhere']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,284,284,294,but money’s got to find somewhere,It’s going to have to find someone who will borrow it,money’s got to find somewhere,It’s going to have to find someone who will borrow it,RA,nodeset6224,32199,32211,115336,True,CL,CL,CL,"It’s going to have to find someone who will borrow it,but money’s got to find somewhere",True,False,"['it', '’', 's', 'go', 'to', 'have', 'to', 'find', 'someone', 'who', 'will', 'borrow', 'it', 'but', 'money', '’', 's', 'get', 'to', 'find', 'somewhere']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,285,285,295,So the push is coming from the people with the money,And why are they pushing?,the push is coming from the people with the money,they are pushing,RA,nodeset6224,32214,32220,115342,False,CL,CL,CL,"And why are they pushing?,So the push is coming from the people with the money",True,False,"['and', 'why', 'be', 'they', 'push', 'so', 'the', 'push', 'be', 'come', 'from', 'the', 'people', 'with', 'the', 'money']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,286,286,296,And why are they pushing?,Because they make more money out of it,they are pushing,they make more money out of it,RA,nodeset6224,32220,32223,115346,False,CL,CL,CL,"Because they make more money out of it,And why are they pushing?",True,False,"['because', 'they', 'make', 'more', 'money', 'out', 'of', 'it', 'and', 'why', 'be', 'they', 'push']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,287,287,297,"And it seems to be odd that Jamie Whyte talks about culture so much, and doesn’t refer to the cultural norms that are created by the dominance of those models.",And so we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism,"it seems to be odd that JW talks about culture so much, and doesn’t refer to the cultural norms that are created by the dominance of those models",we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism,RA,nodeset6224,32187,32181,115353,False,MT,MT,MT,"And so we have a system dominated not by productive capitalism but by finance capitalism and consumer capitalism,And it seems to be odd that Jamie Whyte talks about culture so much, and doesn’t refer to the cultural norms that are created by the dominance of those models.",True,False,"['and', 'so', 'we', 'have', 'a', 'system', 'dominate', 'not', 'by', 'productive', 'capitalism', 'but', 'by', 'finance', 'capitalism', 'and', 'consumer', 'capitalism', 'and', 'it', 'seem', 'to', 'be', 'odd', 'that', 'jamie', 'whyte', 'talk', 'about', 'culture', 'so', 'much', 'and', 'do', 'not', 'refer', 'to', 'the', 'cultural', 'norm', 'that', 'be', 'create', 'by', 'the', 'dominance', 'of', 'those', 'model']",49,,,,,,,dominate,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,288,288,298,"And if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to",it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem,"if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to",it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem,CA,nodeset6224,32178,115357,115364,False,MT,JW,MT,"it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem,And if the best way of making money is to encourage people to take out debts that they can’t afford, the best way to make money is to encourage people to take out mortgages they can’t afford, then that is what capitalism has reverted to",False,True,"['it', 'would', 'not', 'be', 'in', 'the', 'interest', 'of', 'bank', 'to', 'lend', 'money', 'to', 'people', 'who', 'can', 'not', 'afford', 'to', 'repay', 'it', 'unless', 'the', 'bank', 'know', 'that', 'someone', 'else', 'be', 'go', 'to', 'meet', 'their', 'problem', 'and', 'if', 'the', 'good', 'way', 'of', 'make', 'money', 'be', 'to', 'encourage', 'people', 'to', 'take', 'out', 'debt', 'that', 'they', 'can', 'not', 'afford', 'the', 'good', 'way', 'to', 'make', 'money', 'be', 'to', 'encourage', 'people', 'to', 'take', 'out', 'mortgage', 'they', 'can', 'not', 'afford', 'then', 'that', 'be', 'what', 'capitalism', 'have', 'revert', 'to']",81,,,repay,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,289,289,299,it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem,but money’s got to find somewhere,it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem,money’s got to find somewhere,MA,nodeset6224,115357,32199,115371,False,JW,CL,CL,"but money’s got to find somewhere,it would not be in the interest of banks to lend money to people who can’t afford to repay it. Unless the banks knew that someone else was going to meet their problem",False,True,"['but', 'money', '’', 's', 'get', 'to', 'find', 'somewhere', 'it', 'would', 'not', 'be', 'in', 'the', 'interest', 'of', 'bank', 'to', 'lend', 'money', 'to', 'people', 'who', 'can', 'not', 'afford', 'to', 'repay', 'it', 'unless', 'the', 'bank', 'know', 'that', 'someone', 'else', 'be', 'go', 'to', 'meet', 'their', 'problem']",42,,,repay,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
290,290,290,300,So the push is coming from the people with the money,It’s going to have to find someone who will borrow it,the push is coming from the people with the money,It’s going to have to find someone who will borrow it,RA,nodeset6224,32214,32211,115373,False,CL,CL,CL,"It’s going to have to find someone who will borrow it,So the push is coming from the people with the money",True,False,"['it', '’', 's', 'go', 'to', 'have', 'to', 'find', 'someone', 'who', 'will', 'borrow', 'it', 'so', 'the', 'push', 'be', 'come', 'from', 'the', 'people', 'with', 'the', 'money']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,291,291,301,Because they make more money out of it,"So, in fact, if you’ve got money you can get more money",they make more money out of it,if you’ve got money you can get more money,RA,nodeset6224,32223,32232,115376,False,CL,CL,CL,"So, in fact, if you’ve got money you can get more money,Because they make more money out of it",True,False,"['so', 'in', 'fact', 'if', 'you', '’', 've', 'get', 'money', 'you', 'can', 'get', 'more', 'money', 'because', 'they', 'make', 'more', 'money', 'out', 'of', 'it']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,292,292,302,"So, in fact, if you’ve got money you can get more money",That seems to me the essentially unjust element in this whole transaction,if you’ve got money you can get more money,That is the essentially unjust element in this whole transaction,MA,nodeset6224,32232,32238,115378,False,CL,CL,CL,"That seems to me the essentially unjust element in this whole transaction,So, in fact, if you’ve got money you can get more money",True,False,"['that', 'seem', 'to', 'I', 'the', 'essentially', 'unjust', 'element', 'in', 'this', 'whole', 'transaction', 'so', 'in', 'fact', 'if', 'you', '’', 've', 'get', 'money', 'you', 'can', 'get', 'more', 'money']",26,,,,unjust,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293,293,293,303,"Michael Portillo, are you a saver or a debtor?",I'm both.,Michael Portillo is a saver / a debtor,MP's both.,MA,nodeset6225,115380,69382,115386,False,MB,MP,MP,"I'm both.,Michael Portillo, are you a saver or a debtor?",False,True,"['I', 'm', 'both', 'michael', 'portillo', 'be', 'you', 'a', 'saver', 'or', 'a', 'debtor']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,294,294,304,I'm both.,"I have some savings, and I have some borrowings as well .",MP's both.,"MP has some savings, and MP has some borrowings as well .",RA,nodeset6225,69382,69383,115389,False,MP,MP,MP,"I have some savings, and I have some borrowings as well .,I'm both.",True,False,"['I', 'have', 'some', 'saving', 'and', 'I', 'have', 'some', 'borrowing', 'as', 'well', 'I', 'm', 'both']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,295,295,305,And that would lead me to say that not all debt is bad,"I have some savings, and I have some borrowings as well .",not all debt is bad,"MP has some savings, and MP has some borrowings as well .",RA,nodeset6225,26764,69383,115393,False,MP,MP,MP,"I have some savings, and I have some borrowings as well .,And that would lead me to say that not all debt is bad",True,False,"['I', 'have', 'some', 'saving', 'and', 'I', 'have', 'some', 'borrowing', 'as', 'well', 'and', 'that', 'would', 'lead', 'I', 'to', 'say', 'that', 'not', 'all', 'debt', 'be', 'bad']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,296,296,306,And I think that does undermine the moral fibre of a country,"But to speak in quite old-fashioned terms, I think that we do have a culture of profligacy and fecklessness",that does undermine the moral fibre of a country,we do have a culture of profligacy and fecklessness,RA,nodeset6225,26770,26769,115403,False,MP,MP,MP,"But to speak in quite old-fashioned terms, I think that we do have a culture of profligacy and fecklessness,And I think that does undermine the moral fibre of a country",True,False,"['but', 'to', 'speak', 'in', 'quite', 'old', 'fashioned', 'term', 'I', 'think', 'that', 'we', 'do', 'have', 'a', 'culture', 'of', 'profligacy', 'and', 'fecklessness', 'and', 'I', 'think', 'that', 'do', 'undermine', 'the', 'moral', 'fibre', 'of', 'a', 'country']",32,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297,297,297,307,they're having to rely on others,It means a lot of people are making no provision for their future,they're having to rely on others,a lot of people are making no provision for their future,RA,nodeset6225,26772,26771,115405,False,MP,MP,MP,"It means a lot of people are making no provision for their future,they're having to rely on others",True,False,"['it', 'mean', 'a', 'lot', 'of', 'people', 'be', 'make', 'no', 'provision', 'for', 'their', 'future', 'they', 're', 'have', 'to', 'rely', 'on', 'other']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,298,298,308,It means a lot of people are making no provision for their future,"But to speak in quite old-fashioned terms, I think that we do have a culture of profligacy and fecklessness",a lot of people are making no provision for their future,we do have a culture of profligacy and fecklessness,RA,nodeset6225,26771,26769,115415,False,MP,MP,MP,"But to speak in quite old-fashioned terms, I think that we do have a culture of profligacy and fecklessness,It means a lot of people are making no provision for their future",True,False,"['but', 'to', 'speak', 'in', 'quite', 'old', 'fashioned', 'term', 'I', 'think', 'that', 'we', 'do', 'have', 'a', 'culture', 'of', 'profligacy', 'and', 'fecklessness', 'it', 'mean', 'a', 'lot', 'of', 'people', 'be', 'make', 'no', 'provision', 'for', 'their', 'future']",33,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,299,299,309,And they’re descending personally into financial chaos,It means a lot of people are making no provision for their future,they’re descending personally into financial chaos,a lot of people are making no provision for their future,RA,nodeset6225,115395,26771,115418,True,MP,MP,MP,"It means a lot of people are making no provision for their future,And they’re descending personally into financial chaos",True,False,"['it', 'mean', 'a', 'lot', 'of', 'people', 'be', 'make', 'no', 'provision', 'for', 'their', 'future', 'and', 'they', '’', 're', 'descend', 'personally', 'into', 'financial', 'chaos']",22,,,,,,,,chaos,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300,300,300,310,And they’re descending personally into financial chaos,they're having to rely on others,they’re descending personally into financial chaos,they're having to rely on others,RA,nodeset6225,115395,26772,115418,True,MP,MP,MP,"they're having to rely on others,And they’re descending personally into financial chaos",True,False,"['they', 're', 'have', 'to', 'rely', 'on', 'other', 'and', 'they', '’', 're', 'descend', 'personally', 'into', 'financial', 'chaos']",16,,,,,,,,chaos,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
301,301,301,311,"Michael Portillo, are you a saver or a debtor?","Well, I'm not in debt at the moment",Michael Portillo is a saver / a debtor,CL's not in debt at the moment,MA,nodeset6225,115380,115410,115421,True,MB,CL,CL,"Well, I'm not in debt at the moment,Michael Portillo, are you a saver or a debtor?",False,True,"['well', 'I', 'm', 'not', 'in', 'debt', 'at', 'the', 'moment', 'michael', 'portillo', 'be', 'you', 'a', 'saver', 'or', 'a', 'debtor']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,302,302,312,"Michael Portillo, are you a saver or a debtor?",I have been in the past,Michael Portillo is a saver / a debtor,CL's been in the past,MA,nodeset6225,115380,115423,115421,True,MB,CL,CL,"I have been in the past,Michael Portillo, are you a saver or a debtor?",False,True,"['I', 'have', 'be', 'in', 'the', 'past', 'michael', 'portillo', 'be', 'you', 'a', 'saver', 'or', 'a', 'debtor']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,303,303,313,And is there a moral distinction between the two?,And I have to say it made me feel very uncomfortable in a sort of moral kind of way,there is/ is not a moral distinction between the two,it made CL feel very uncomfortable in a sort of moral kind of way,MA,nodeset6225,115381,115427,115432,False,MB,CL,CL,"And I have to say it made me feel very uncomfortable in a sort of moral kind of way,And is there a moral distinction between the two?",False,True,"['and', 'I', 'have', 'to', 'say', 'it', 'make', 'I', 'feel', 'very', 'uncomfortable', 'in', 'a', 'sort', 'of', 'moral', 'kind', 'of', 'way', 'and', 'be', 'there', 'a', 'moral', 'distinction', 'between', 'the', 'two']",28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,304,304,314,And I have to say it made me feel very uncomfortable in a sort of moral kind of way,"And this may be because there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area",it made CL feel very uncomfortable in a sort of moral kind of way,"there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area",RA,nodeset6225,115427,115434,115439,False,CL,CL,CL,"And this may be because there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area,And I have to say it made me feel very uncomfortable in a sort of moral kind of way",True,False,"['and', 'this', 'may', 'be', 'because', 'there', 'be', 'a', 'deep', 'moral', 'instinct', 'which', 'say', 'that', 'the', 'whole', 'business', 'of', 'lending', 'and', 'borrowing', 'be', 'a', 'highly', 'moral', 'area', 'or', 'if', 'you', 'like', 'a', 'dangerous', 'moral', 'area', 'and', 'I', 'have', 'to', 'say', 'it', 'make', 'I', 'feel', 'very', 'uncomfortable', 'in', 'a', 'sort', 'of', 'moral', 'kind', 'of', 'way']",53,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,305,305,315,"And this may be because there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area","And since the Council of Nicaea, in 325, made usury illegal A, and it stayed that way for about 1,200 years in Europe A, I think there have been moral questions surrounding borrowing and lending","there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area","since the Council of Nicaea, in 325, made usury illegal, and it stayed that way for about 1,200 years in Europe, there have been moral questions surrounding borrowing and lending",RA,nodeset6225,115434,115441,115446,False,CL,CL,CL,"And since the Council of Nicaea, in 325, made usury illegal A, and it stayed that way for about 1,200 years in Europe A, I think there have been moral questions surrounding borrowing and lending,And this may be because there is a deep moral instinct which says that the whole business of lending and borrowing is a highly moral area, or, if you like, a dangerous moral area",True,False,"['and', 'since', 'the', 'council', 'of', 'nicaea', 'in', 'make', 'usury', 'illegal', 'a', 'and', 'it', 'stay', 'that', 'way', 'for', 'about', 'year', 'in', 'europe', 'a', 'I', 'think', 'there', 'have', 'be', 'moral', 'question', 'surround', 'borrowing', 'and', 'lending', 'and', 'this', 'may', 'be', 'because', 'there', 'be', 'a', 'deep', 'moral', 'instinct', 'which', 'say', 'that', 'the', 'whole', 'business', 'of', 'lending', 'and', 'borrowing', 'be', 'a', 'highly', 'moral', 'area', 'or', 'if', 'you', 'like', 'a', 'dangerous', 'moral', 'area']",67,,,,,,,,illegal,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
306,306,306,316,"Do you think that these companies, in their marketing departments, sit down and say to themselves, “When we’re advertising our products, we should make sure that consumers really, really, really understand what they’re getting in for”? Or do you think they sit down and think, “How can we get customers to buy our products, by putting in the shop window the most generous possible figures in the hope that they won’t understand that that’s just an offer to lure them in”?",What do you think is the nature of the conversation in the marketing departments?,"these companies, in their marketing departments, sit down and say to themselves, “When we’re advertising our products, we should make sure that consumers really, really, really understand what they’re getting in for”?  / they sit down and think, “How can we get customers to buy our products, by putting in the shop window the most generous possible figures in the hope that they won’t understand that that’s just an offer to lure them in”?",xxx is the nature of the conversation in the marketing departments,MA,nodeset6226,115448,115450,115453,False,MT,MT,MT,"What do you think is the nature of the conversation in the marketing departments?,Do you think that these companies, in their marketing departments, sit down and say to themselves, “When we’re advertising our products, we should make sure that consumers really, really, really understand what they’re getting in for”? Or do you think they sit down and think, “How can we get customers to buy our products, by putting in the shop window the most generous possible figures in the hope that they won’t understand that that’s just an offer to lure them in”?",True,False,"['what', 'do', 'you', 'think', 'be', 'the', 'nature', 'of', 'the', 'conversation', 'in', 'the', 'marketing', 'department', 'do', 'you', 'think', 'that', 'these', 'company', 'in', 'their', 'marketing', 'department', 'sit', 'down', 'and', 'say', 'to', 'themselves', 'when', 'we', '’', 're', 'advertise', 'our', 'product', 'we', 'should', 'make', 'sure', 'that', 'consumer', 'really', 'really', 'really', 'understand', 'what', 'they', '’', 're', 'get', 'in', 'for', 'or', 'do', 'you', 'think', 'they', 'sit', 'down', 'and', 'think', 'how', 'can', 'we', 'get', 'customer', 'to', 'buy', 'our', 'product', 'by', 'put', 'in', 'the', 'shop', 'window', 'the', 'most', 'generous', 'possible', 'figure', 'in', 'the', 'hope', 'that', 'they', 'will', 'not', 'understand', 'that', 'that', '’', 'just', 'an', 'offer', 'to', 'lure', 'they', 'in']",101,generous,,,,company,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
307,307,307,317,What do you think is the nature of the conversation in the marketing departments?,"Well, I think the main conversation is, “How do we do compliant adverts?”",xxx is the nature of the conversation in the marketing departments,"the main conversation is, “How do we do compliant adverts?”",MA,nodeset6226,115450,30980,115463,False,MT,JL,JL,"Well, I think the main conversation is, “How do we do compliant adverts?”,What do you think is the nature of the conversation in the marketing departments?",False,True,"['well', 'I', 'think', 'the', 'main', 'conversation', 'be', 'how', 'do', 'we', 'do', 'compliant', 'advert', 'what', 'do', 'you', 'think', 'be', 'the', 'nature', 'of', 'the', 'conversation', 'in', 'the', 'marketing', 'department']",27,,,,,,,compliant,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,308,308,318,"Well, I think the main conversation is, “How do we do compliant adverts?”",In the marketing department?,"the main conversation is, “How do we do compliant adverts?”",In the marketing department,MA,nodeset6226,30980,66345,115465,False,JL,MT,MT,"In the marketing department?,Well, I think the main conversation is, “How do we do compliant adverts?”",False,True,"['in', 'the', 'marketing', 'department', 'well', 'I', 'think', 'the', 'main', 'conversation', 'be', 'how', 'do', 'we', 'do', 'compliant', 'advert']",17,,,,,,,compliant,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,309,309,319,"Well, I think the main conversation is, “How do we do compliant adverts?”",because credit advertising is highly regulated,"the main conversation is, “How do we do compliant adverts?”",credit advertising is highly regulated,RA,nodeset6226,30980,30992,115469,False,JL,JL,JL,"because credit advertising is highly regulated,Well, I think the main conversation is, “How do we do compliant adverts?”",True,False,"['because', 'credit', 'advertising', 'be', 'highly', 'regulate', 'well', 'I', 'think', 'the', 'main', 'conversation', 'be', 'how', 'do', 'we', 'do', 'compliant', 'advert']",19,,,,,,,compliant,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,310,310,320,"And if you get it slightly wrong you cause yourself a major problem, and you have the Office of Fair Trading on your back straight away, as is happening now with some leaders",because credit advertising is highly regulated,"if you get it slightly wrong you cause yourself a major problem, and you have the Office of Fair Trading on your back straight away, as is happening now with some leaders",credit advertising is highly regulated,RA,nodeset6226,30998,30992,115471,False,JL,JL,JL,"because credit advertising is highly regulated,And if you get it slightly wrong you cause yourself a major problem, and you have the Office of Fair Trading on your back straight away, as is happening now with some leaders",True,False,"['because', 'credit', 'advertising', 'be', 'highly', 'regulate', 'and', 'if', 'you', 'get', 'it', 'slightly', 'wrong', 'you', 'cause', 'yourself', 'a', 'major', 'problem', 'and', 'you', 'have', 'the', 'office', 'of', 'fair', 'trading', 'on', 'your', 'back', 'straight', 'away', 'as', 'be', 'happen', 'now', 'with', 'some', 'leader']",39,,,fair,,,,leader,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
311,311,311,321,"And in particular he was rather flattering, wasn’t he Michael Portillo, about the virtue of putting off making buying decisions until you can actually afford it, which is a very old-fashioned virtue","Well, and one that ought to, at least to some extent, be resurrected","he was rather flattering about the virtue of putting off making buying decisions until you can actually afford it, which is a very old-fashioned virtue","one that ought to, at least to some extent, be resurrected",RA,nodeset6227,115473,32115,115477,False,MB,MP,MP,"Well, and one that ought to, at least to some extent, be resurrected,And in particular he was rather flattering, wasn’t he Michael Portillo, about the virtue of putting off making buying decisions until you can actually afford it, which is a very old-fashioned virtue",False,True,"['well', 'and', 'one', 'that', 'ought', 'to', 'at', 'least', 'to', 'some', 'extent', 'be', 'resurrect', 'and', 'in', 'particular', 'he', 'be', 'rather', 'flattering', 'be', 'not', 'he', 'michael', 'portillo', 'about', 'the', 'virtue', 'of', 'put', 'off', 'make', 'buying', 'decision', 'until', 'you', 'can', 'actually', 'afford', 'it', 'which', 'be', 'a', 'very', 'old', 'fashioned', 'virtue']",47,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
